$J,"215","00:02:33.801","02:25:01.340"
$G,15,"215",50,"02:25:01.340"
$H,18,"215",24,"00:02:31.018"
$F,9999,"00:00:00","11:37:36","02:25:02","Green "
$F,9999,"00:00:00","11:37:37","02:25:03","Green "
$F,9999,"00:00:00","11:37:38","02:25:04","Green "
$F,9999,"00:00:00","11:37:39","02:25:05","Green "
$J,"78","00:02:29.780","02:25:05.775"
$G,12,"78",54,"02:25:05.775"
$H,15,"78",52,"00:02:29.074"
$F,9999,"00:00:00","11:37:40","02:25:06","Green "
$F,9999,"00:00:00","11:37:41","02:25:07","Green "
$F,9999,"00:00:00","11:37:42","02:25:08","Green "
$F,9999,"00:00:00","11:37:43","02:25:09","Green "
$F,9999,"00:00:00","11:37:44","02:25:10","Green "
$F,9999,"00:00:00","11:37:45","02:25:11","Green "
$F,9999,"00:00:00","11:37:46","02:25:12","Green "
$F,9999,"00:00:00","11:37:47","02:25:13","Green "
$F,9999,"00:00:00","11:37:48","02:25:14","Green "
$F,9999,"00:00:00","11:37:49","02:25:15","Green "
$J,"47","00:02:23.212","02:25:15.545"
$G,3,"47",57,"02:25:15.545"
$H,6,"47",57,"00:02:23.212"
$F,9999,"00:00:00","11:37:49","02:25:16","Green "
$F,9999,"00:00:00","11:37:50","02:25:16","Green "
$F,9999,"00:00:00","11:37:51","02:25:17","Green "
$F,9999,"00:00:00","11:37:52","02:25:18","Green "
$F,9999,"00:00:00","11:37:53","02:25:19","Green "
$F,9999,"00:00:00","11:37:54","02:25:20","Green "
$F,9999,"00:00:00","11:37:55","02:25:21","Green "
$F,9999,"00:00:00","11:37:56","02:25:22","Green "
$F,9999,"00:00:00","11:37:57","02:25:23","Green "
$F,9999,"00:00:00","11:37:57","02:25:24","Green "
$J,"27","00:02:19.372","02:25:23.563"
$G,5,"27",56,"02:25:23.563"
$H,1,"27",37,"00:02:18.201"
$F,9999,"00:00:00","11:37:58","02:25:24","Green "
$F,9999,"00:00:00","11:37:59","02:25:25","Green "
$F,9999,"00:00:00","11:38:00","02:25:26","Green "
$F,9999,"00:00:00","11:38:01","02:25:27","Green "
$F,9999,"00:00:00","11:38:02","02:25:28","Green "
$F,9999,"00:00:00","11:38:03","02:25:29","Green "
$F,9999,"00:00:00","11:38:04","02:25:30","Green "
$F,9999,"00:00:00","11:38:05","02:25:31","Green "
$F,9999,"00:00:00","11:38:06","02:25:32","Green "
$F,9999,"00:00:00","11:38:07","02:25:33","Green "
$F,9999,"00:00:00","11:38:08","02:25:34","Green "
$F,9999,"00:00:00","11:38:09","02:25:35","Green "
$F,9999,"00:00:00","11:38:10","02:25:36","Green "
$F,9999,"00:00:00","11:38:11","02:25:37","Green "
$F,9999,"00:00:00","11:38:12","02:25:38","Green "
$F,9999,"00:00:00","11:38:13","02:25:39","Green "
$F,9999,"00:00:00","11:38:14","02:25:40","Green "
$F,9999,"00:00:00","11:38:15","02:25:41","Green "
$F,9999,"00:00:00","11:38:16","02:25:42","Green "
$F,9999,"00:00:00","11:38:16","02:25:43","Green "
$J,"87","00:02:23.119","02:25:42.532"
$G,1,"87",58,"02:25:42.532"
$H,2,"87",55,"00:02:19.380"
$F,9999,"00:00:00","11:38:17","02:25:43","Green "
$F,9999,"00:00:00","11:38:18","02:25:44","Green "
$F,9999,"00:00:00","11:38:19","02:25:45","Green "
$F,9999,"00:00:00","11:38:20","02:25:46","Green "
$F,9999,"00:00:00","11:38:21","02:25:47","Green "
$F,9999,"00:00:00","11:38:22","02:25:48","Green "
$F,9999,"00:00:00","11:38:23","02:25:49","Green "
$F,9999,"00:00:00","11:38:24","02:25:50","Green "
$F,9999,"00:00:00","11:38:25","02:25:51","Green "
$F,9999,"00:00:00","11:38:26","02:25:52","Green "
$F,9999,"00:00:00","11:38:27","02:25:53","Green "
$F,9999,"00:00:00","11:38:28","02:25:54","Green "
$J,"60","00:02:36.998","02:25:54.234"
$G,14,"60",52,"02:25:54.234"
$H,12,"60",12,"00:02:26.733"
$J,"1","00:02:29.083","02:25:54.324"
$G,6,"1",56,"02:25:54.324"
$H,10,"1",35,"00:02:25.888"
$F,9999,"00:00:00","11:38:29","02:25:55","Green "
$F,9999,"00:00:00","11:38:30","02:25:56","Green "
$F,9999,"00:00:00","11:38:31","02:25:57","Green "
$F,9999,"00:00:00","11:38:32","02:25:58","Green "
$F,9999,"00:00:00","11:38:33","02:25:59","Green "
$F,9999,"00:00:00","11:38:34","02:26:00","Green "
$F,9999,"00:00:00","11:38:35","02:26:01","Green "
$F,9999,"00:00:00","11:38:36","02:26:02","Green "
$F,9999,"00:00:00","11:38:37","02:26:03","Green "
$F,9999,"00:00:00","11:38:38","02:26:04","Green "
$F,9999,"00:00:00","11:38:39","02:26:05","Green "
$F,9999,"00:00:00","11:38:40","02:26:06","Green "
$F,9999,"00:00:00","11:38:41","02:26:07","Green "
$J,"747","00:02:22.661","02:26:07.525"
$G,2,"747",58,"02:26:07.525"
$H,3,"747",26,"00:02:20.333"
$F,9999,"00:00:00","11:38:41","02:26:08","Green "
$F,9999,"00:00:00","11:38:42","02:26:08","Green "
$J,"42","00:02:22.841","02:26:08.972"
$G,4,"42",57,"02:26:08.972"
$H,5,"42",56,"00:02:22.436"
$F,9999,"00:00:00","11:38:42","02:26:09","Green "
$F,9999,"00:00:00","11:38:43","02:26:09","Green "
$F,9999,"00:00:00","11:38:44","02:26:10","Green "
$F,9999,"00:00:00","11:38:45","02:26:11","Green "
$J,"508","00:02:23.924","02:26:11.614"
$G,17,"508",46,"02:26:11.614"
$H,7,"508",45,"00:02:23.633"
$F,9999,"00:00:00","11:38:46","02:26:12","Green "
$F,9999,"00:00:00","11:38:47","02:26:13","Green "
$F,9999,"00:00:00","11:38:48","02:26:14","Green "
$F,9999,"00:00:00","11:38:49","02:26:15","Green "
$F,9999,"00:00:00","11:38:50","02:26:16","Green "
$F,9999,"00:00:00","11:38:51","02:26:17","Green "
$F,9999,"00:00:00","11:38:52","02:26:18","Green "
$J,"56","00:02:35.099","02:26:19.257"
$G,8,"56",55,"02:26:19.257"
$H,17,"56",25,"00:02:30.365"
$F,9999,"00:00:00","11:38:53","02:26:19","Green "
$F,9999,"00:00:00","11:38:54","02:26:20","Green "
$F,9999,"00:00:00","11:38:55","02:26:21","Green "
$F,9999,"00:00:00","11:38:56","02:26:22","Green "
$F,9999,"00:00:00","11:38:57","02:26:23","Green "
$F,9999,"00:00:00","11:38:58","02:26:24","Green "
$F,9999,"00:00:00","11:38:59","02:26:25","Green "
$F,9999,"00:00:00","11:39:00","02:26:26","Green "
$F,9999,"00:00:00","11:39:01","02:26:27","Green "
$F,9999,"00:00:00","11:39:02","02:26:28","Green "
$F,9999,"00:00:00","11:39:03","02:26:29","Green "
$F,9999,"00:00:00","11:39:04","02:26:30","Green "
$F,9999,"00:00:00","11:39:05","02:26:31","Green "
$F,9999,"00:00:00","11:39:06","02:26:32","Green "
$F,9999,"00:00:00","11:39:07","02:26:33","Green "
$F,9999,"00:00:00","11:39:08","02:26:34","Green "
$F,9999,"00:00:00","11:39:09","02:26:35","Green "
$F,9999,"00:00:00","11:39:10","02:26:36","Green "
$J,"18","00:02:29.943","02:26:37.095"
$G,9,"18",55,"02:26:37.095"
$H,16,"18",55,"00:02:29.943"
$F,9999,"00:00:00","11:39:11","02:26:37","Green "
$G,10,"128",54,"02:23:59.888"
$F,9999,"00:00:00","11:39:12","02:26:38","Green "
$F,9999,"00:00:00","11:39:13","02:26:39","Green "
$F,9999,"00:00:00","11:39:14","02:26:40","Green "
$F,9999,"00:00:00","11:39:15","02:26:41","Green "
$F,9999,"00:00:00","11:39:16","02:26:42","Green "
$F,9999,"00:00:00","11:39:17","02:26:43","Green "
$F,9999,"00:00:00","11:39:18","02:26:44","Green "
$F,9999,"00:00:00","11:39:19","02:26:45","Green "
$F,9999,"00:00:00","11:39:20","02:26:46","Green "
$F,9999,"00:00:00","11:39:21","02:26:47","Green "
$F,9999,"00:00:00","11:39:22","02:26:48","Green "
$F,9999,"00:00:00","11:39:23","02:26:49","Green "
$F,9999,"00:00:00","11:39:24","02:26:50","Green "
$F,9999,"00:00:00","11:39:25","02:26:51","Green "
$F,9999,"00:00:00","11:39:26","02:26:52","Green "
$F,9999,"00:00:00","11:39:27","02:26:53","Green "
$F,9999,"00:00:00","11:39:28","02:26:54","Green "
$J,"128","00:02:54.409","02:26:54.297"
$G,10,"128",55,"02:26:54.297"
$H,13,"128",23,"00:02:28.024"
$F,9999,"00:00:00","11:39:29","02:26:55","Green "
$F,9999,"00:00:00","11:39:30","02:26:56","Green "
$F,9999,"00:00:00","11:39:31","02:26:57","Green "
$F,9999,"00:00:00","11:39:32","02:26:58","Green "
$F,9999,"00:00:00","11:39:33","02:26:59","Green "
$J,"723","00:02:28.959","02:27:00.030"
$G,20,"723",25,"02:27:00.030"
$H,8,"723",18,"00:02:24.408"
$F,9999,"00:00:00","11:39:34","02:27:00","Green "
$F,9999,"00:00:00","11:39:35","02:27:01","Green "
$F,9999,"00:00:00","11:39:36","02:27:02","Green "
$F,9999,"00:00:00","11:39:37","02:27:03","Green "
$J,"181","00:02:31.370","02:27:04.059"
$G,11,"181",55,"02:27:04.059"
$H,14,"181",24,"00:02:28.605"
$F,9999,"00:00:00","11:39:38","02:27:04","Green "
$F,9999,"00:00:00","11:39:39","02:27:05","Green "
$F,9999,"00:00:00","11:39:40","02:27:06","Green "
$F,9999,"00:00:00","11:39:41","02:27:07","Green "
$F,9999,"00:00:00","11:39:42","02:27:08","Green "
$F,9999,"00:00:00","11:39:43","02:27:09","Green "
$F,9999,"00:00:00","11:39:44","02:27:10","Green "
$F,9999,"00:00:00","11:39:45","02:27:11","Green "
$F,9999,"00:00:00","11:39:46","02:27:12","Green "
$F,9999,"00:00:00","11:39:47","02:27:13","Green "
$F,9999,"00:00:00","11:39:48","02:27:14","Green "
$J,"114","00:02:28.086","02:27:14.481"
$G,7,"114",56,"02:27:14.481"
$H,11,"114",43,"00:02:26.487"
$F,9999,"00:00:00","11:39:49","02:27:15","Green "
$F,9999,"00:00:00","11:39:50","02:27:16","Green "
$F,9999,"00:00:00","11:39:51","02:27:17","Green "
$F,9999,"00:00:00","11:39:52","02:27:18","Green "
$F,9999,"00:00:00","11:39:53","02:27:19","Green "
$F,9999,"00:00:00","11:39:54","02:27:20","Green "
$F,9999,"00:00:00","11:39:55","02:27:21","Green "
$F,9999,"00:00:00","11:39:56","02:27:22","Green "
$F,9999,"00:00:00","11:39:57","02:27:23","Green "
$F,9999,"00:00:00","11:39:58","02:27:24","Green "
$F,9999,"00:00:00","11:39:59","02:27:25","Green "
$J,"36","00:02:44.004","02:27:25.803"
$G,16,"36",48,"02:27:25.803"
$H,21,"36",45,"00:02:41.082"
$F,9999,"00:00:00","11:40:00","02:27:26","Green "
$F,9999,"00:00:00","11:40:01","02:27:27","Green "
$F,9999,"00:00:00","11:40:02","02:27:28","Green "
$F,9999,"00:00:00","11:40:03","02:27:29","Green "
$F,9999,"00:00:00","11:40:04","02:27:30","Green "
$F,9999,"00:00:00","11:40:05","02:27:31","Green "
$F,9999,"00:00:00","11:40:06","02:27:32","Green "
$F,9999,"00:00:00","11:40:07","02:27:33","Green "
$F,9999,"00:00:00","11:40:08","02:27:34","Green "
$J,"215","00:02:33.785","02:27:35.125"
$G,15,"215",51,"02:27:35.125"
$H,18,"215",24,"00:02:31.018"
$F,9999,"00:00:00","11:40:09","02:27:35","Green "
$J,"78","00:02:29.775","02:27:35.550"
$G,12,"78",55,"02:27:35.550"
$H,15,"78",52,"00:02:29.074"
$F,9999,"00:00:00","11:40:10","02:27:36","Green "
$F,9999,"00:00:00","11:40:11","02:27:37","Green "
$F,9999,"00:00:00","11:40:12","02:27:38","Green "
$F,9999,"00:00:00","11:40:13","02:27:39","Green "
$J,"47","00:02:23.721","02:27:39.266"
$G,3,"47",58,"02:27:39.266"
$H,6,"47",57,"00:02:23.212"
$F,9999,"00:00:00","11:40:14","02:27:40","Green "
$F,9999,"00:00:00","11:40:15","02:27:41","Green "
$F,9999,"00:00:00","11:40:16","02:27:42","Green "
$F,9999,"00:00:00","11:40:16","02:27:43","Green "
$J,"27","00:02:19.377","02:27:42.940"
$G,5,"27",57,"02:27:42.940"
$H,1,"27",37,"00:02:18.201"
$F,9999,"00:00:00","11:40:17","02:27:43","Green "
$F,9999,"00:00:00","11:40:18","02:27:44","Green "
$F,9999,"00:00:00","11:40:19","02:27:45","Green "
$F,9999,"00:00:00","11:40:20","02:27:46","Green "
$F,9999,"00:00:00","11:40:21","02:27:47","Green "
$F,9999,"00:00:00","11:40:22","02:27:48","Green "
$F,9999,"00:00:00","11:40:23","02:27:49","Green "
$F,9999,"00:00:00","11:40:24","02:27:50","Green "
$F,9999,"00:00:00","11:40:25","02:27:51","Green "
$F,9999,"00:00:00","11:40:26","02:27:52","Green "
$F,9999,"00:00:00","11:40:27","02:27:53","Green "
$F,9999,"00:00:00","11:40:28","02:27:54","Green "
$F,9999,"00:00:00","11:40:29","02:27:55","Green "
$F,9999,"00:00:00","11:40:30","02:27:56","Green "
$F,9999,"00:00:00","11:40:31","02:27:57","Green "
$F,9999,"00:00:00","11:40:32","02:27:58","Green "
$F,9999,"00:00:00","11:40:33","02:27:59","Green "
$F,9999,"00:00:00","11:40:34","02:28:00","Green "
$F,9999,"00:00:00","11:40:35","02:28:01","Green "
$F,9999,"00:00:00","11:40:36","02:28:02","Green "
$F,9999,"00:00:00","11:40:37","02:28:03","Green "
$F,9999,"00:00:00","11:40:38","02:28:04","Green "
$F,9999,"00:00:00","11:40:39","02:28:05","Green "
$F,9999,"00:00:00","11:40:40","02:28:06","Green "
$F,9999,"00:00:00","11:40:41","02:28:07","Green "
$F,9999,"00:00:00","11:40:42","02:28:08","Green "
$F,9999,"00:00:00","11:40:43","02:28:09","Green "
$F,9999,"00:00:00","11:40:43","02:28:10","Green "
$J,"87","00:02:27.643","02:28:10.175"
$G,1,"87",59,"02:28:10.175"
$H,2,"87",55,"00:02:19.380"
$F,9999,"00:00:00","11:40:44","02:28:10","Green "
$F,9999,"00:00:00","11:40:45","02:28:11","Green "
$F,9999,"00:00:00","11:40:46","02:28:12","Green "
$F,9999,"00:00:00","11:40:47","02:28:13","Green "
$F,9999,"00:00:00","11:40:48","02:28:14","Green "
$F,9999,"00:00:00","11:40:49","02:28:15","Green "
$F,9999,"00:00:00","11:40:50","02:28:16","Green "
$F,9999,"00:00:00","11:40:51","02:28:17","Green "
$F,9999,"00:00:00","11:40:52","02:28:18","Green "
$F,9999,"00:00:00","11:40:53","02:28:19","Green "
$F,9999,"00:00:00","11:40:54","02:28:20","Green "
$F,9999,"00:00:00","11:40:55","02:28:21","Green "
$F,9999,"00:00:00","11:40:56","02:28:22","Green "
$F,9999,"00:00:00","11:40:57","02:28:23","Green "
$F,9999,"00:00:00","11:40:58","02:28:24","Green "
$J,"1","00:02:30.786","02:28:25.110"
$G,6,"1",57,"02:28:25.110"
$H,10,"1",35,"00:02:25.888"
$F,9999,"00:00:00","11:40:59","02:28:25","Green "
$F,9999,"00:00:00","11:41:00","02:28:26","Green "
$F,9999,"00:00:00","11:41:01","02:28:27","Green "
$F,9999,"00:00:00","11:41:02","02:28:28","Green "
$F,9999,"00:00:00","11:41:03","02:28:29","Green "
$F,9999,"00:00:00","11:41:04","02:28:30","Green "
$J,"747","00:02:23.274","02:28:30.799"
$G,2,"747",59,"02:28:30.799"
$H,3,"747",26,"00:02:20.333"
$F,9999,"00:00:00","11:41:04","02:28:31","Green "
$J,"60","00:02:36.819","02:28:31.053"
$G,14,"60",53,"02:28:31.053"
$H,12,"60",12,"00:02:26.733"
$F,9999,"00:00:00","11:41:05","02:28:31","Green "
$J,"42","00:02:23.085","02:28:32.057"
$G,4,"42",58,"02:28:32.057"
$H,5,"42",56,"00:02:22.436"
$F,9999,"00:00:00","11:41:06","02:28:32","Green "
$F,9999,"00:00:00","11:41:07","02:28:33","Green "
$F,9999,"00:00:00","11:41:08","02:28:34","Green "
$F,9999,"00:00:00","11:41:09","02:28:35","Green "
$J,"508","00:02:23.909","02:28:35.523"
$G,17,"508",47,"02:28:35.523"
$H,7,"508",45,"00:02:23.633"
$F,9999,"00:00:00","11:41:10","02:28:36","Green "
$F,9999,"00:00:00","11:41:11","02:28:37","Green "
$F,9999,"00:00:00","11:41:12","02:28:38","Green "
$F,9999,"00:00:00","11:41:13","02:28:39","Green "
$F,9999,"00:00:00","11:41:14","02:28:40","Green "
$F,9999,"00:00:00","11:41:15","02:28:41","Green "
$F,9999,"00:00:00","11:41:16","02:28:42","Green "
$F,9999,"00:00:00","11:41:17","02:28:43","Green "
$F,9999,"00:00:00","11:41:18","02:28:44","Green "
$F,9999,"00:00:00","11:41:19","02:28:45","Green "
$F,9999,"00:00:00","11:41:20","02:28:46","Green "
$F,9999,"00:00:00","11:41:21","02:28:47","Green "
$F,9999,"00:00:00","11:41:22","02:28:48","Green "
$F,9999,"00:00:00","11:41:23","02:28:49","Green "
$F,9999,"00:00:00","11:41:24","02:28:50","Green "
$F,9999,"00:00:00","11:41:25","02:28:51","Green "
$F,9999,"00:00:00","11:41:26","02:28:52","Green "
$F,9999,"00:00:00","11:41:27","02:28:53","Green "
$J,"56","00:02:34.949","02:28:54.206"
$G,8,"56",56,"02:28:54.206"
$H,17,"56",25,"00:02:30.365"
$F,9999,"00:00:00","11:41:28","02:28:54","Green "
$F,9999,"00:00:00","11:41:29","02:28:55","Green "
$F,9999,"00:00:00","11:41:30","02:28:56","Green "
$F,9999,"00:00:00","11:41:31","02:28:57","Green "
$F,9999,"00:00:00","11:41:32","02:28:58","Green "
$F,9999,"00:00:00","11:41:33","02:28:59","Green "
$F,9999,"00:00:00","11:41:34","02:29:00","Green "
$F,9999,"00:00:00","11:41:35","02:29:01","Green "
$F,9999,"00:00:00","11:41:36","02:29:02","Green "
$F,9999,"00:00:00","11:41:37","02:29:03","Green "
$F,9999,"00:00:00","11:41:38","02:29:04","Green "
$F,9999,"00:00:00","11:41:39","02:29:05","Green "
$F,9999,"00:00:00","11:41:40","02:29:06","Green "
$F,9999,"00:00:00","11:41:41","02:29:07","Green "
$J,"18","00:02:30.781","02:29:07.876"
$G,9,"18",56,"02:29:07.876"
$H,16,"18",55,"00:02:29.943"
$F,9999,"00:00:00","11:41:42","02:29:08","Green "
$F,9999,"00:00:00","11:41:43","02:29:09","Green "
$F,9999,"00:00:00","11:41:44","02:29:10","Green "
$F,9999,"00:00:00","11:41:45","02:29:11","Green "
$F,9999,"00:00:00","11:41:46","02:29:12","Green "
$F,9999,"00:00:00","11:41:47","02:29:13","Green "
$F,9999,"00:00:00","11:41:48","02:29:14","Green "
$F,9999,"00:00:00","11:41:49","02:29:15","Green "
$F,9999,"00:00:00","11:41:50","02:29:16","Green "
$F,9999,"00:00:00","11:41:51","02:29:17","Green "
$F,9999,"00:00:00","11:41:52","02:29:18","Green "
$F,9999,"00:00:00","11:41:53","02:29:19","Green "
$F,9999,"00:00:00","11:41:54","02:29:20","Green "
$F,9999,"00:00:00","11:41:55","02:29:21","Green "
$F,9999,"00:00:00","11:41:56","02:29:22","Green "
$F,9999,"00:00:00","11:41:57","02:29:23","Green "
$F,9999,"00:00:00","11:41:58","02:29:24","Green "
$F,9999,"00:00:00","11:41:59","02:29:25","Green "
$F,9999,"00:00:00","11:42:00","02:29:26","Green "
$J,"128","00:02:32.301","02:29:26.598"
$G,10,"128",56,"02:29:26.598"
$H,13,"128",23,"00:02:28.024"
$F,9999,"00:00:00","11:42:01","02:29:27","Green "
$F,9999,"00:00:00","11:42:02","02:29:28","Green "
$F,9999,"00:00:00","11:42:03","02:29:29","Green "
$J,"723","00:02:29.332","02:29:29.362"
$G,20,"723",26,"02:29:29.362"
$H,8,"723",18,"00:02:24.408"
$F,9999,"00:00:00","11:42:04","02:29:30","Green "
$F,9999,"00:00:00","11:42:05","02:29:31","Green "
$F,9999,"00:00:00","11:42:06","02:29:32","Green "
$F,9999,"00:00:00","11:42:07","02:29:33","Green "
$F,9999,"00:00:00","11:42:08","02:29:34","Green "
$J,"181","00:02:31.004","02:29:35.063"
$G,11,"181",56,"02:29:35.063"
$H,14,"181",24,"00:02:28.605"
$F,9999,"00:00:00","11:42:09","02:29:35","Green "
$F,9999,"00:00:00","11:42:10","02:29:36","Green "
$F,9999,"00:00:00","11:42:11","02:29:37","Green "
$F,9999,"00:00:00","11:42:12","02:29:38","Green "
$F,9999,"00:00:00","11:42:13","02:29:39","Green "
$F,9999,"00:00:00","11:42:14","02:29:40","Green "
$J,"114","00:02:26.013","02:29:40.494"
$G,7,"114",57,"02:29:40.494"
$H,11,"114",57,"00:02:26.013"
$F,9999,"00:00:00","11:42:15","02:29:41","Green "
$F,9999,"00:00:00","11:42:16","02:29:42","Green "
$F,9999,"00:00:00","11:42:17","02:29:43","Green "
$F,9999,"00:00:00","11:42:18","02:29:44","Green "
$F,9999,"00:00:00","11:42:19","02:29:45","Green "
$F,9999,"00:00:00","11:42:20","02:29:46","Green "
$F,9999,"00:00:00","11:42:21","02:29:47","Green "
$F,9999,"00:00:00","11:42:22","02:29:48","Green "
$F,9999,"00:00:00","11:42:23","02:29:49","Green "
$F,9999,"00:00:00","11:42:24","02:29:50","Green "
$F,9999,"00:00:00","11:42:25","02:29:51","Green "
$F,9999,"00:00:00","11:42:26","02:29:52","Green "
$F,9999,"00:00:00","11:42:27","02:29:53","Green "
$F,9999,"00:00:00","11:42:28","02:29:54","Green "
$F,9999,"00:00:00","11:42:29","02:29:55","Green "
$F,9999,"00:00:00","11:42:30","02:29:56","Green "
$F,9999,"00:00:00","11:42:31","02:29:57","Green "
$F,9999,"00:00:00","11:42:32","02:29:58","Green "
$F,9999,"00:00:00","11:42:33","02:29:59","Green "
$F,9999,"00:00:00","11:42:34","02:30:00","Green "
$F,9999,"00:00:00","11:42:35","02:30:01","Green "
$F,9999,"00:00:00","11:42:36","02:30:02","Green "
$F,9999,"00:00:00","11:42:37","02:30:03","Green "
$F,9999,"00:00:00","11:42:38","02:30:04","Green "
$J,"27","00:02:21.466","02:30:04.406"
$G,5,"27",58,"02:30:04.406"
$H,1,"27",37,"00:02:18.201"
$F,9999,"00:00:00","11:42:39","02:30:05","Green "
$J,"47","00:02:26.718","02:30:05.984"
$G,3,"47",59,"02:30:05.984"
$H,6,"47",57,"00:02:23.212"
$F,9999,"00:00:00","11:42:39","02:30:06","Green "
$F,9999,"00:00:00","11:42:40","02:30:06","Green "
$F,9999,"00:00:00","11:42:41","02:30:07","Green "
$J,"78","00:02:32.121","02:30:07.671"
$G,12,"78",56,"02:30:07.671"
$H,15,"78",52,"00:02:29.074"
$F,9999,"00:00:00","11:42:42","02:30:08","Green "
$F,9999,"00:00:00","11:42:43","02:30:09","Green "
$J,"215","00:02:34.886","02:30:10.011"
$G,15,"215",52,"02:30:10.011"
$H,18,"215",24,"00:02:31.018"
$F,9999,"00:00:00","11:42:44","02:30:10","Green "
$F,9999,"00:00:00","11:42:45","02:30:11","Green "
$F,9999,"00:00:00","11:42:46","02:30:12","Green "
$F,9999,"00:00:00","11:42:47","02:30:13","Green "
$F,9999,"00:00:00","11:42:48","02:30:14","Green "
$F,9999,"00:00:00","11:42:49","02:30:15","Green "
$F,9999,"00:00:00","11:42:50","02:30:16","Green "
$F,9999,"00:00:00","11:42:51","02:30:17","Green "
$F,9999,"00:00:00","11:42:52","02:30:18","Green "
$F,9999,"00:00:00","11:42:53","02:30:19","Green "
$F,9999,"00:00:00","11:42:54","02:30:20","Green "
$F,9999,"00:00:00","11:42:55","02:30:21","Green "
$F,9999,"00:00:00","11:42:56","02:30:22","Green "
$F,9999,"00:00:00","11:42:57","02:30:23","Green "
$F,9999,"00:00:00","11:42:58","02:30:24","Green "
$F,9999,"00:00:00","11:42:59","02:30:25","Green "
$F,9999,"00:00:00","11:43:00","02:30:26","Green "
$F,9999,"00:00:00","11:43:01","02:30:27","Green "
$F,9999,"00:00:00","11:43:02","02:30:28","Green "
$F,9999,"00:00:00","11:43:03","02:30:29","Green "
$F,9999,"00:00:00","11:43:04","02:30:30","Green "
$F,9999,"00:00:00","11:43:04","02:30:31","Green "
$J,"87","00:02:20.787","02:30:30.962"
$G,1,"87",60,"02:30:30.962"
$H,2,"87",55,"00:02:19.380"
$F,9999,"00:00:00","11:43:05","02:30:31","Green "
$F,9999,"00:00:00","11:43:06","02:30:32","Green "
$F,9999,"00:00:00","11:43:07","02:30:33","Green "
$F,9999,"00:00:00","11:43:08","02:30:34","Green "
$F,9999,"00:00:00","11:43:09","02:30:35","Green "
$F,9999,"00:00:00","11:43:10","02:30:36","Green "
$F,9999,"00:00:00","11:43:11","02:30:37","Green "
$F,9999,"00:00:00","11:43:12","02:30:38","Green "
$F,9999,"00:00:00","11:43:13","02:30:39","Green "
$F,9999,"00:00:00","11:43:14","02:30:40","Green "
$F,9999,"00:00:00","11:43:15","02:30:41","Green "
$F,9999,"00:00:00","11:43:16","02:30:42","Green "
$F,9999,"00:00:00","11:43:17","02:30:43","Green "
$F,9999,"00:00:00","11:43:18","02:30:44","Green "
$F,9999,"00:00:00","11:43:19","02:30:45","Green "
$F,9999,"00:00:00","11:43:20","02:30:46","Green "
$F,9999,"00:00:00","11:43:21","02:30:47","Green "
$F,9999,"00:00:00","11:43:22","02:30:48","Green "
$F,9999,"00:00:00","11:43:23","02:30:49","Green "
$F,9999,"00:00:00","11:43:24","02:30:50","Green "
$F,9999,"00:00:00","11:43:25","02:30:51","Green "
$F,9999,"00:00:00","11:43:26","02:30:52","Green "
$F,9999,"00:00:00","11:43:27","02:30:53","Green "
$J,"747","00:02:23.092","02:30:53.891"
$G,2,"747",60,"02:30:53.891"
$H,3,"747",26,"00:02:20.333"
$F,9999,"00:00:00","11:43:27","02:30:54","Green "
$F,9999,"00:00:00","11:43:28","02:30:54","Green "
$J,"42","00:02:22.910","02:30:54.967"
$G,4,"42",59,"02:30:54.967"
$H,5,"42",56,"00:02:22.436"
$F,9999,"00:00:00","11:43:28","02:30:55","Green "
$F,9999,"00:00:00","11:43:29","02:30:55","Green "
$J,"1","00:02:30.989","02:30:56.099"
$G,6,"1",58,"02:30:56.099"
$H,10,"1",35,"00:02:25.888"
$F,9999,"00:00:00","11:43:30","02:30:56","Green "
$F,9999,"00:00:00","11:43:31","02:30:57","Green "
$F,9999,"00:00:00","11:43:32","02:30:58","Green "
$F,9999,"00:00:00","11:43:33","02:30:59","Green "
$J,"508","00:02:24.271","02:30:59.794"
$G,17,"508",48,"02:30:59.794"
$H,7,"508",45,"00:02:23.633"
$F,9999,"00:00:00","11:43:34","02:31:00","Green "
$F,9999,"00:00:00","11:43:35","02:31:01","Green "
$F,9999,"00:00:00","11:43:36","02:31:02","Green "
$F,9999,"00:00:00","11:43:37","02:31:03","Green "
$F,9999,"00:00:00","11:43:38","02:31:04","Green "
$F,9999,"00:00:00","11:43:39","02:31:05","Green "
$F,9999,"00:00:00","11:43:40","02:31:06","Green "
$J,"60","00:02:35.647","02:31:06.700"
$G,13,"60",54,"02:31:06.700"
$H,12,"60",12,"00:02:26.733"
$G,14,"333",53,"02:24:34.949"
$F,9999,"00:00:00","11:43:41","02:31:07","Green "
$F,9999,"00:00:00","11:43:42","02:31:08","Green "
$F,9999,"00:00:00","11:43:43","02:31:09","Green "
$F,9999,"00:00:00","11:43:44","02:31:10","Green "
$F,9999,"00:00:00","11:43:45","02:31:11","Green "
$F,9999,"00:00:00","11:43:46","02:31:12","Green "
$F,9999,"00:00:00","11:43:47","02:31:13","Green "
$F,9999,"00:00:00","11:43:48","02:31:14","Green "
$F,9999,"00:00:00","11:43:49","02:31:15","Green "
$F,9999,"00:00:00","11:43:50","02:31:16","Green "
